ID,UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
18036,1473846004,13-09-2016,23:40:04,8.412639407,52,30.45,101,195.59,4.5,06:10:00,18:27:00
18037,1479182702,14-11-2016,18:05:02,-1.698844752,51,30.45,100,160.07,2.25,06:31:00,17:43:00
18038,1475461821,02-10-2016,16:30:21,231.5617509,55,30.4,101,93.79,9,06:14:00,18:10:00
18039,1476355522,13-10-2016,00:45:22,7.387968107,51,30.48,44,131.5,12.37,06:17:00,18:01:00
18040,1473279919,07-09-2016,10:25:19,1071.180738,57,30.44,87,52.87,11.25,06:08:00,18:33:00
18041,1474392002,20-09-2016,07:20:02,271.3617495,52,30.4,43,135.77,2.25,06:11:00,18:21:00
18042,1477347317,24-10-2016,12:15:17,917.7312353,58,30.44,78,4.11,3.37,06:21:00,17:53:00
18043,1476798918,18-10-2016,03:55:18,-7.147057944,52,30.42,99,109.19,7.87,06:18:00,17:57:00
18044,1477467621,25-10-2016,21:40:21,0.202372934,47,30.46,74,145.45,6.75,06:21:00,17:52:00
18045,1482095718,18-12-2016,11:15:18,93.4394682,47,30.36,97,181.42,13.5,06:51:00,17:47:00
18046,1473189918,06-09-2016,09:25:18,778.6688524,58,,68,49.01,5.62,06:08:00,18:34:00
18047,1479330006,16-11-2016,11:00:06,868.1524095,65,30.48,14,143.16,6.75,06:32:00,17:43:00
18048,1480813534,03-12-2016,15:05:34,107.3074643,45,30.28,93,304.07,,06:42:00,17:43:00
18049,1472754605,01-09-2016,08:30:05,387.1005981,54,30.45,74,34.72,4.5,06:07:00,18:38:00
18050,1474092605,16-09-2016,20:10:05,10.56920829,54,30.47,95,175.61,11.25,06:10:00,18:25:00
18051,1480141502,25-11-2016,20:25:02,-2.756023159,47,30.47,99,136.62,12.37,06:37:00,17:42:00
18052,1482509139,23-12-2016,06:05:39,3.533531522,45,,40,162.64,6.75,06:54:00,17:50:00
18053,1483029940,29-12-2016,06:45:40,7.396011109,42,30.34,100,188.08,,06:56:00,17:53:00
18054,1479216601,15-11-2016,03:30:01,-9.597048205,44,30.43,68,170.03,11.25,06:31:00,17:43:00
18055,1474341904,19-09-2016,17:25:04,213.1711276,63,30.4,62,345.27,2.25,06:11:00,18:22:00
18056,1479975003,23-11-2016,22:10:03,4.286833985,44,30.47,98,164.28,5.62,06:36:00,17:42:00
18057,1480845334,03-12-2016,23:55:34,6.217400155,45,30.33,93,161.13,2.25,06:42:00,17:43:00
18058,1479579318,19-11-2016,08:15:18,201.5658748,55,30.44,38,120.38,7.87,06:34:00,17:42:00
18059,1480672805,02-12-2016,00:00:05,2.408355257,45,30.41,,69.83,2.25,06:42:00,17:42:00
18060,1478723101,09-11-2016,10:25:01,787.2823519,61,30.47,39,345.25,3.37,06:28:00,17:45:00
18061,1479508820,18-11-2016,12:40:20,900.8470998,61,30.42,43,63.2,10.12,06:33:00,17:43:00
18062,1474786222,24-09-2016,20:50:22,6.229246226,51,30.5,77,148.01,4.5,06:12:00,18:17:00
18063,1480202120,26-11-2016,13:15:20,791.8313126,59,,63,53.84,9,06:38:00,17:42:00
18064,1473819903,13-09-2016,16:25:03,130.321463,61,30.4,83,324.44,11.25,06:10:00,18:27:00
18065,1479476718,18-11-2016,03:45:18,-9.162606931,47,30.42,31,180.19,9,06:33:00,17:43:00
18066,1479531018,18-11-2016,18:50:18,0.356852823,47,30.42,88,149.23,2.25,06:33:00,17:43:00
18067,1476206722,11-10-2016,07:25:22,280.026895,50,30.44,89,145.68,3.37,06:16:00,18:03:00
18068,1479226204,15-11-2016,06:10:04,5.801007753,44,,54,157.72,10.12,06:31:00,17:43:00
18069,1474391107,20-09-2016,07:05:07,177.5916845,49,30.4,61,147.51,3.37,06:11:00,18:21:00
18070,1480238121,26-11-2016,23:15:21,6.865869148,46,30.48,44,145.28,11.25,06:38:00,17:42:00
18071,1481472666,11-12-2016,06:11:06,5.451244377,45,30.39,98,177.6,4.5,06:47:00,17:44:00
18072,1474967119,26-09-2016,23:05:19,2.769879175,47,30.42,,156.35,5.62,06:12:00,18:15:00
18073,1475846721,07-10-2016,03:25:21,-5.618520143,46,30.4,83,179.36,7.87,06:15:00,18:06:00
18074,1482144317,19-12-2016,00:45:17,-1.947480675,48,30.47,83,201.24,3.37,06:52:00,17:48:00
18075,1474327502,19-09-2016,13:25:02,1017.530996,66,30.42,33,28.73,7.87,06:11:00,18:22:00
18076,1483026939,29-12-2016,05:55:39,12.98136444,39,30.34,96,177.85,6.75,06:56:00,17:53:00
18077,1476066920,09-10-2016,16:35:20,345.5951281,61,30.39,,26.91,4.5,06:16:00,18:04:00
18078,1482681399,25-12-2016,05:56:39,-2.536774195,44,30.44,67,120.43,7.87,06:55:00,17:51:00
18079,1473208519,06-09-2016,14:35:19,669.4507467,58,30.39,,51.74,9,06:08:00,18:34:00
18080,1473028204,04-09-2016,12:30:04,783.9775986,62,30.47,91,39.69,11.25,06:08:00,18:35:00
18081,1481545534,12-12-2016,02:25:34,-3.343228293,48,30.36,,253.47,1.12,06:48:00,17:45:00
18082,1481930118,16-12-2016,13:15:18,839.5143107,60,30.22,31,230.4,20.25,06:50:00,17:46:00
18083,1475355019,01-10-2016,10:50:19,292.6423013,55,30.47,100,154.78,6.75,06:13:00,18:11:00
18084,1478519402,07-11-2016,01:50:02,-0.271427715,,30.44,31,192.95,12.37,06:27:00,17:46:00
18085,1476367220,13-10-2016,04:00:20,2.13903484,47,30.45,49,174.01,6.75,06:17:00,18:01:00
18086,1477498221,26-10-2016,06:10:21,2.831594699,45,30.41,28,156.56,7.87,06:21:00,17:52:00
18087,1477852517,30-10-2016,08:35:17,206.0529151,49,30.46,103,123.96,1.12,06:23:00,17:49:00
18088,1476769523,17-10-2016,19:45:23,7.388681741,53,30.46,100,100.94,2.25,06:18:00,17:58:00
18089,1477741218,29-10-2016,01:40:18,2.635494402,43,30.39,97,139.24,9,06:23:00,17:50:00
18090,1479834901,22-11-2016,07:15:01,47.40963343,47,30.43,103,146.32,10.12,06:35:00,17:42:00
18091,1481838303,15-12-2016,11:45:03,189.0779371,49,30.26,96,308.52,13.5,06:50:00,17:46:00
18092,1474992320,27-09-2016,06:05:20,12.42169935,46,30.37,79,179.55,4.5,06:13:00,18:15:00
18093,1482460840,22-12-2016,16:40:40,237.4068623,,30.42,,79.26,5.62,06:53:00,17:49:00
18094,1478931603,11-11-2016,20:20:03,-2.749893859,53,30.49,55,161.71,4.5,06:29:00,17:44:00
18095,1474494323,21-09-2016,11:45:23,915.0367118,58,30.42,83,0.42,7.87,06:11:00,18:20:00
18096,1473796807,13-09-2016,10:00:07,532.7769803,61,30.47,57,357.48,0,06:10:00,18:27:00
18097,1475779520,06-10-2016,08:45:20,422.0670569,56,30.48,83,2.76,0,06:15:00,18:07:00
18098,1479897301,23-11-2016,00:35:01,5.882694788,41,30.42,79,144.32,11.25,06:36:00,17:42:00
18099,1475629821,04-10-2016,15:10:21,85.36935673,55,30.41,102,9.04,,06:14:00,18:08:00
18100,1482702996,25-12-2016,11:56:36,745.8589598,53,30.45,97,65.29,5.62,06:55:00,17:51:00
18101,1476236721,11-10-2016,15:45:21,546.8245456,62,30.41,77,359.3,5.62,06:16:00,18:03:00
18102,1481307641,09-12-2016,08:20:41,79.71461004,51,30.41,90,207.23,3.37,06:46:00,17:44:00
18103,1483106404,30-12-2016,04:00:04,-3.396896902,41,,82,180.75,3.37,06:57:00,17:54:00
18104,1480608302,01-12-2016,06:05:02,-11.28660843,44,30.39,96,117.36,7.87,06:41:00,17:42:00
18105,1482463849,22-12-2016,17:30:49,30.45203027,57,30.43,,115.87,10.12,06:53:00,17:49:00
18106,1476650120,16-10-2016,10:35:20,1129.429479,67,,17,32.64,4.5,06:18:00,17:59:00
18107,1473962403,15-09-2016,08:00:03,103.5070648,50,,99,146.78,,06:10:00,18:26:00
18108,1477997718,01-11-2016,00:55:18,-8.365652114,46,30.47,54,186.38,5.62,06:24:00,17:48:00
18109,1477690519,28-10-2016,11:35:19,498.9123675,50,30.41,100,72.45,,06:22:00,17:51:00
18110,1476829217,18-10-2016,12:20:17,1179.426474,60,30.42,92,357.39,4.5,06:18:00,17:57:00
18111,1475383223,01-10-2016,18:40:23,1.053163789,52,30.44,102,60.26,2.25,06:13:00,18:11:00
18112,1476725119,17-10-2016,07:25:19,216.8041243,52,30.47,22,143.88,5.62,06:18:00,17:58:00
18113,1475751024,06-10-2016,00:50:24,17.28089048,50,30.46,93,212.3,1.12,06:15:00,18:07:00
18114,1473673820,11-09-2016,23:50:20,9.250910856,48,30.5,95,170.55,3.37,06:09:00,18:29:00
18115,1480224018,26-11-2016,19:20:18,8.997928804,49,30.46,28,138.59,15.75,06:38:00,17:42:00
18116,1481709905,14-12-2016,00:05:05,-0.002161612,37,30.31,86,168.75,5.62,06:49:00,17:46:00
18117,1474277105,18-09-2016,23:25:05,9.50552242,50,30.46,41,162.68,6.75,06:11:00,18:23:00
18118,1473753904,12-09-2016,22:05:04,3.546631446,53,30.51,100,191.75,0,06:09:00,18:28:00
18119,1473662719,11-09-2016,20:45:19,-7.791156842,53,30.5,99,130.04,0,06:09:00,18:29:00
18120,1476182419,11-10-2016,00:40:19,8.38240322,51,30.42,100,124.93,5.62,06:16:00,18:03:00
18121,1474607721,22-09-2016,19:15:21,-2.474528129,53,30.44,95,108.7,6.75,06:11:00,18:19:00
18122,1476624019,16-10-2016,03:20:19,-0.487472435,49,30.48,25,163.1,6.75,06:18:00,17:59:00
18123,1476636622,16-10-2016,06:50:22,54.03867702,52,30.51,23,181.01,5.62,06:18:00,17:59:00
18124,1474586119,22-09-2016,13:15:19,1014.544612,69,30.41,41,144.59,13.5,06:11:00,18:19:00
18125,1477127417,21-10-2016,23:10:17,2.573128106,46,30.44,101,171.66,6.75,06:19:00,17:55:00
18126,1478811603,10-11-2016,11:00:03,854.1688218,64,,16,0.11,4.5,06:28:00,17:45:00
18127,1473883208,14-09-2016,10:00:08,260.3900778,58,,74,359.18,5.62,06:10:00,18:26:00
18128,1477260918,23-10-2016,12:15:18,966.6253945,55,30.4,84,66.36,4.5,06:20:00,17:54:00
18129,1477391419,25-10-2016,00:30:19,4.777647978,46,,69,167.82,4.5,06:21:00,17:52:00
18130,1483144803,30-12-2016,14:40:03,163.1888275,,30.28,77,359.82,2.25,06:57:00,17:54:00
18131,1482306620,20-12-2016,21:50:20,6.909033995,47,30.51,83,159.33,10.12,06:52:00,17:48:00
18132,1473167419,06-09-2016,03:10:19,8.320771232,,30.38,74,187.74,7.87,06:08:00,18:34:00
18133,1475450419,02-10-2016,13:20:19,1027.093599,57,30.43,97,65.49,9,06:14:00,18:10:00
18134,1477547121,26-10-2016,19:45:21,10.47631755,48,30.43,96,118.76,2.25,06:21:00,17:52:00
18135,1473793207,13-09-2016,09:00:07,239.6357409,60,30.47,60,354.34,3.37,06:10:00,18:27:00
18136,1473328519,07-09-2016,23:55:19,14.23919475,48,30.44,54,117.59,2.25,06:08:00,18:33:00
18137,1478178318,03-11-2016,03:05:18,2.288487765,43,30.42,38,171.28,6.75,06:25:00,17:47:00
18138,1482032117,17-12-2016,17:35:17,3.712483284,51,30.26,93,1.25,2.25,06:51:00,17:47:00
18139,1482330034,21-12-2016,04:20:34,2.795421643,45,30.44,85,168.69,7.87,06:53:00,17:49:00
18140,1473012004,04-09-2016,08:00:04,436.3949387,57,30.46,87,57.25,4.5,06:08:00,18:35:00
18141,1473911403,14-09-2016,17:50:03,5.350829484,55,30.41,99,19.9,3.37,06:10:00,18:26:00
18142,1473319521,07-09-2016,21:25:21,-2.786196032,49,30.45,50,173.21,6.75,06:08:00,18:33:00
18143,1478638201,08-11-2016,10:50:01,803.5712449,59,30.44,63,18.86,9,06:27:00,17:45:00
18144,1479220801,15-11-2016,04:40:01,6.296970499,45,30.42,56,144.51,13.5,06:31:00,17:43:00
18145,1482252320,20-12-2016,06:45:20,8.143018599,44,30.53,79,181.57,5.62,06:52:00,17:48:00
18146,1475561720,03-10-2016,20:15:20,5.24987555,52,30.45,98,78.1,5.62,06:14:00,18:09:00
18147,1477813218,29-10-2016,21:40:18,9.013290237,47,30.46,102,120.44,10.12,06:23:00,17:50:00
18148,1477242317,23-10-2016,07:05:17,32.25883691,46,30.39,96,75.37,4.5,06:20:00,17:54:00
18149,1478011817,01-11-2016,04:50:17,-3.602980004,,30.45,64,177.56,6.75,06:24:00,17:48:00
18150,1480279218,27-11-2016,10:40:18,799.2484171,54,30.48,51,142.82,5.62,06:38:00,17:42:00
18151,1482769852,26-12-2016,06:30:52,-6.195828328,46,30.45,101,170.64,6.75,06:55:00,17:51:00
18152,1480022102,24-11-2016,11:15:02,869.0239891,52,30.48,,191.8,5.62,06:37:00,17:42:00
18153,1478356218,05-11-2016,04:30:18,15.52570885,47,30.46,37,133.15,12.37,06:26:00,17:46:00
18154,1476372325,13-10-2016,05:25:25,-0.860167255,48,30.46,46,152.76,6.75,06:17:00,18:01:00
18155,1480703703,02-12-2016,08:35:03,4.424126387,,30.4,93,192.5,13.5,06:42:00,17:42:00
18156,1482379249,21-12-2016,18:00:49,2.405088267,50,30.4,66,101.66,6.75,06:53:00,17:49:00
18157,1474599924,22-09-2016,17:05:24,255.3403898,61,30.41,77,216.36,4.5,06:11:00,18:19:00
18158,1481354149,09-12-2016,21:15:49,6.227298163,49,30.44,100,236.45,,06:46:00,17:44:00
18159,1482620440,24-12-2016,13:00:40,847.050318,60,30.43,40,18.13,5.62,06:54:00,17:50:00
18160,1475132118,28-09-2016,20:55:18,5.98463102,51,30.43,73,159.9,7.87,06:13:00,18:14:00
18161,1475787622,06-10-2016,11:00:22,355.5878589,59,30.48,88,307.77,9,06:15:00,18:07:00
18162,1473656119,11-09-2016,18:55:19,4.900349698,56,30.48,92,53.48,1.12,06:09:00,18:29:00
18163,1479470117,18-11-2016,01:55:17,-0.620865006,47,30.43,27,169.88,4.5,06:33:00,17:43:00
18164,1479222602,15-11-2016,05:10:02,-6.036699246,45,30.42,55,170.26,13.5,06:31:00,17:43:00
18165,1474642820,23-09-2016,05:00:20,1.543024193,52,30.42,94,130.64,0,06:12:00,18:18:00
18166,1474223106,18-09-2016,08:25:06,530.5036345,61,30.47,79,99.15,3.37,06:11:00,18:23:00
18167,1478425205,05-11-2016,23:40:05,14.53533528,48,30.5,26,176.79,9,06:26:00,17:46:00
18168,1477154720,22-10-2016,06:45:20,31.03936514,48,30.41,102,111.36,4.5,06:20:00,17:54:00
18169,1481420743,10-12-2016,15:45:43,35.98266841,50,30.36,101,26.01,,06:47:00,17:44:00
18170,1479559818,19-11-2016,02:50:18,-2.546319743,44,30.4,55,80.23,10.12,06:34:00,17:42:00
18171,1479045001,13-11-2016,03:50:01,-1.386209187,44,30.44,69,139.95,5.62,06:30:00,17:44:00
18172,1479450021,17-11-2016,20:20:21,-2.382059421,50,30.45,21,132.83,9,06:32:00,17:43:00
18173,1478401801,05-11-2016,17:10:01,83.54159291,58,,36,72.11,,06:26:00,17:46:00
18174,1478928901,11-11-2016,19:35:01,-10.6494172,54,30.48,62,164.24,5.62,06:29:00,17:44:00
18175,1476212720,11-10-2016,09:05:20,663.9459163,59,30.46,62,112.4,5.62,06:16:00,18:03:00
18176,1478661002,08-11-2016,17:10:02,32.71830998,53,30.41,99,18.47,2.25,06:27:00,17:45:00
18177,1474348206,19-09-2016,19:10:06,2.540030857,56,30.42,50,110.97,2.25,06:11:00,18:22:00
18178,1477327818,24-10-2016,06:50:18,31.11769975,48,,59,170.25,11.25,06:21:00,17:53:00
18179,1479991503,24-11-2016,02:45:03,-3.581669806,43,,69,146.19,10.12,06:37:00,17:42:00
18180,1474130106,17-09-2016,06:35:06,31.33538248,54,30.47,101,103.64,4.5,06:10:00,18:24:00
18181,1482841839,27-12-2016,02:30:39,-3.442841555,42,30.42,69,172.54,15.75,06:56:00,17:52:00
18182,1481559634,12-12-2016,06:20:34,-3.57557666,48,30.36,94,160.54,1.12,06:48:00,17:45:00
18183,1477518918,26-10-2016,11:55:18,972.3909133,61,30.42,52,48.61,2.25,06:21:00,17:52:00
18184,1482907250,27-12-2016,20:40:50,-2.085926729,44,30.45,26,137.5,3.37,06:56:00,17:52:00
18185,1474286104,19-09-2016,01:55:04,1.441556511,48,30.42,48,179.12,7.87,06:11:00,18:22:00
18186,1479580517,19-11-2016,08:35:17,563.0389577,54,30.44,54,133.07,6.75,06:34:00,17:42:00
18187,1475667621,05-10-2016,01:40:21,-4.691424586,50,30.44,102,122.54,5.62,06:14:00,18:08:00
18188,1479773402,21-11-2016,14:10:02,391.6460628,57,30.39,,349.15,7.87,06:35:00,17:42:00
18189,1482142218,19-12-2016,00:10:18,6.858443468,47,30.47,84,241.39,1.12,06:52:00,17:48:00
18190,1479386403,17-11-2016,02:40:03,15.81293948,52,30.41,21,136.52,7.87,06:32:00,17:43:00
18191,1479277201,15-11-2016,20:20:01,11.67294039,50,30.47,37,147.59,,06:31:00,17:43:00
18192,1477258818,23-10-2016,11:40:18,956.9780617,55,30.41,84,29.92,12.37,06:20:00,17:54:00
18193,1476336028,12-10-2016,19:20:28,-1.745318941,55,30.47,33,115.2,4.5,06:16:00,18:02:00
18194,1474674621,23-09-2016,13:50:21,199.3246526,60,30.43,83,79.8,5.62,06:12:00,18:18:00
18195,1476363322,13-10-2016,02:55:22,-6.963329803,48,30.45,49,166.7,6.75,06:17:00,18:01:00
18196,1475328322,01-10-2016,03:25:22,12.0106173,50,30.43,,85.42,0,06:13:00,18:11:00
18197,1479152706,14-11-2016,09:45:06,440.1653989,52,30.49,99,43.52,2.25,06:31:00,17:43:00
18198,1472987406,04-09-2016,01:10:06,-2.427037669,49,30.46,93,142.83,3.37,06:08:00,18:35:00
18199,1479667217,20-11-2016,08:40:17,509.7265513,53,30.46,,81.45,6.75,06:34:00,17:42:00
18200,1473256520,07-09-2016,03:55:20,-1.527193255,43,30.4,67,166.84,6.75,06:08:00,18:33:00
18201,1475978120,08-10-2016,15:55:20,93.26226778,60,30.38,90,332.74,5.62,06:15:00,18:05:00
18202,1474117804,17-09-2016,03:10:04,-13.39749148,53,30.44,96,165.48,4.5,06:10:00,18:24:00
18203,1482380156,21-12-2016,18:15:56,20.24384198,50,30.4,45,125.28,6.75,06:53:00,17:49:00
18204,1480310118,27-11-2016,19:15:18,5.647451581,45,30.47,,60.54,9,06:38:00,17:42:00
18205,1482422149,22-12-2016,05:55:49,-11.55820303,44,30.41,44,156.24,9,06:53:00,17:49:00
18206,1476617719,16-10-2016,01:35:19,7.413679263,49,30.5,25,189.16,6.75,06:18:00,17:59:00
18207,1474061108,16-09-2016,11:25:08,764.9171919,58,30.48,82,105.31,7.87,06:10:00,18:25:00
18208,1482472853,22-12-2016,20:00:53,6.411872747,51,,28,152.93,13.5,06:53:00,17:49:00
18209,1481943019,16-12-2016,16:50:19,167.0501792,53,30.19,46,229.57,38.25,06:50:00,17:46:00
18210,1475067619,28-09-2016,03:00:19,0.997664926,47,,85,187.04,5.62,06:13:00,18:14:00
18211,1473702621,12-09-2016,07:50:21,384.2997325,59,30.5,59,109.18,2.25,06:09:00,18:28:00
18212,1478403605,05-11-2016,17:40:05,11.54321144,56,30.45,29,123.44,,06:26:00,17:46:00
18213,1479825904,22-11-2016,04:45:04,7.581834462,45,30.4,102,141.53,1.12,06:35:00,17:42:00
18214,1477189218,22-10-2016,16:20:18,472.7304221,52,30.38,87,107.36,3.37,06:20:00,17:54:00
18215,1477166118,22-10-2016,09:55:18,803.3720731,51,30.42,102,124.26,7.87,06:20:00,17:54:00
18216,1481738404,14-12-2016,08:00:04,252.5139008,39,,57,233.89,3.37,06:49:00,17:46:00
18217,1475692820,05-10-2016,08:40:20,478.9982285,,30.47,100,57.92,6.75,06:14:00,18:08:00
18218,1477654223,28-10-2016,01:30:23,6.948043762,47,30.4,100,94.64,,06:22:00,17:51:00
18219,1475334025,01-10-2016,05:00:25,4.746964593,50,30.44,,123.76,,06:13:00,18:11:00
18220,1482912649,27-12-2016,22:10:49,5.938144272,44,30.45,28,172.31,11.25,06:56:00,17:52:00
18221,1478181318,03-11-2016,03:55:18,-3.802049536,45,30.42,37,178.91,6.75,06:25:00,17:47:00
18222,1479569717,19-11-2016,05:35:17,-1.092073716,46,30.41,31,162.69,11.25,06:34:00,17:42:00
18223,1479715505,20-11-2016,22:05:05,0.173498418,47,30.44,102,116.07,12.37,06:34:00,17:42:00
18224,1479917704,23-11-2016,06:15:04,-10.71964889,41,30.41,88,84.95,3.37,06:36:00,17:42:00
18225,1478898602,11-11-2016,11:10:02,868.2297453,63,30.51,26,52.73,2.25,06:29:00,17:44:00
18226,1479299406,16-11-2016,02:30:06,-3.741964034,46,30.45,25,129.72,10.12,06:32:00,17:43:00
18227,1473135906,05-09-2016,18:25:06,10.30797656,53,30.4,99,39.54,3.37,06:08:00,18:35:00
18228,1476798618,18-10-2016,03:50:18,0.053071658,52,30.42,99,87.48,3.37,06:18:00,17:57:00
18229,1481720703,14-12-2016,03:05:03,4.818397494,40,30.26,58,213.85,7.87,06:49:00,17:46:00
18230,1474932021,26-09-2016,13:20:21,994.1566988,60,30.4,68,359.92,3.37,06:12:00,18:15:00
18231,1475964622,08-10-2016,12:10:22,836.8701798,62,30.41,66,336.79,6.75,06:15:00,18:05:00
18232,1479576021,19-11-2016,07:20:21,40.32179209,49,30.43,25,129.08,12.37,06:34:00,17:42:00
18233,1477716317,28-10-2016,18:45:17,-1.354384382,45,30.4,101,139.03,7.87,06:22:00,17:51:00
18234,1478391302,05-11-2016,14:15:02,772.6266067,,30.44,25,273.52,4.5,06:26:00,17:46:00
18235,1477637418,27-10-2016,20:50:18,-4.792904664,45,30.42,98,162.14,6.75,06:22:00,17:51:00
18236,1477361120,24-10-2016,16:05:20,524.5224002,56,30.42,84,356.19,4.5,06:21:00,17:53:00
18237,1482392750,21-12-2016,21:45:50,23.0811543,91.06003874,,48,107.75,7.87,06:53:00,17:49:00
18238,1476310820,12-10-2016,12:20:20,665.2361843,57,30.46,96,82.65,9,06:16:00,18:02:00
18239,1481684101,13-12-2016,16:55:01,144.2740637,51,30.29,93,273.91,7.87,06:48:00,17:45:00
18240,1482497153,23-12-2016,02:45:53,2.418678567,46,30.43,32,123.92,2.25,06:54:00,17:50:00
18241,1477902917,30-10-2016,22:35:17,1.662924771,46,30.5,101,114.76,10.12,06:23:00,17:49:00
18242,1478244320,03-11-2016,21:25:20,0.433046789,50,30.46,36,178.89,2.25,06:25:00,17:47:00
18243,1474878919,25-09-2016,22:35:19,8.965655396,48,30.47,52,137.72,6.75,06:12:00,18:16:00
18244,1474193412,18-09-2016,00:10:12,-1.083700241,51,30.48,85,168.51,5.62,06:11:00,18:23:00
18245,1482346823,21-12-2016,09:00:23,463.8673395,57,,,65.7,5.62,06:53:00,17:49:00
18246,1476649825,16-10-2016,10:30:25,1006.739163,67,30.54,15,35.41,1.12,06:18:00,17:59:00
18247,1475527522,03-10-2016,10:45:22,562.8365435,55,30.47,99,8.28,12.37,06:14:00,18:09:00
18248,1473136204,05-09-2016,18:30:04,-8.857966415,53,30.4,99,27.61,2.25,06:08:00,18:35:00
18249,1478391003,05-11-2016,14:10:03,780.9065261,65,30.44,,42.83,7.87,06:26:00,17:46:00
18250,1477682718,28-10-2016,09:25:18,347.0734808,50,30.43,101,62.09,3.37,06:22:00,17:51:00
18251,1481531137,11-12-2016,22:25:37,0.865666913,49,30.39,89,213.93,7.87,06:47:00,17:44:00
18252,1477795818,29-10-2016,16:50:18,88.57544311,48,30.41,102,49.94,,06:23:00,17:50:00
18253,1474643723,23-09-2016,05:15:23,-2.538712489,52,30.43,97,153.17,5.62,06:12:00,18:18:00
18254,1473902105,14-09-2016,15:15:05,625.5828611,56,30.41,98,73.41,3.37,06:10:00,18:26:00
18255,1479762606,21-11-2016,11:10:06,911.0409036,59,30.44,,113.49,9,06:35:00,17:42:00
18256,1476847218,18-10-2016,17:20:18,61.98603491,56,30.41,95,116.4,3.37,06:18:00,17:57:00
18257,1482858049,27-12-2016,07:00:49,13.99580125,46,30.44,31,162.87,12.37,06:56:00,17:52:00
18258,1481700604,13-12-2016,21:30:04,-1.320028366,40,30.33,94,170.64,6.75,06:48:00,17:45:00
18259,1481724002,14-12-2016,04:00:02,6.726855269,40,,56,221.42,6.75,06:49:00,17:46:00
18260,1483101303,30-12-2016,02:35:03,0.557646211,41,30.29,,202.5,7.87,06:57:00,17:54:00
18261,1481981118,17-12-2016,03:25:18,0.939768416,42,30.24,69,170.75,0,06:51:00,17:47:00
18262,1480405202,28-11-2016,21:40:02,-3.981676899,,30.46,98,196.2,6.75,06:39:00,17:42:00
18263,1480102804,25-11-2016,09:40:04,199.8576189,46,30.5,102,24.06,6.75,06:37:00,17:42:00
18264,1476842717,18-10-2016,16:05:17,253.1782136,57,30.4,93,64.13,2.25,06:18:00,17:57:00
18265,1478286621,04-11-2016,09:10:21,628.841368,,30.47,30,142.49,5.62,06:25:00,17:47:00
18266,1475218518,29-09-2016,20:55:18,5.710096033,50,30.47,91,112.27,7.87,06:13:00,18:13:00
18267,1480848935,04-12-2016,00:55:35,1.929889518,45,30.34,93,151.91,6.75,06:43:00,17:43:00
18268,1474119606,17-09-2016,03:40:06,-0.748232499,53,30.44,94,157.68,10.12,06:10:00,18:24:00
18269,1478295321,04-11-2016,11:35:21,930.5894328,64,30.46,38,344.78,2.25,06:25:00,17:47:00
18270,1474767620,24-09-2016,15:40:20,687.4725641,61,,89,14.6,1.12,06:12:00,18:17:00
18271,1479093002,13-11-2016,17:10:02,67.19276254,51,,85,297.89,4.5,06:30:00,17:44:00
18272,1479315003,16-11-2016,06:50:03,0.2032081,49,30.46,20,165.75,12.37,06:32:00,17:43:00
18273,1481587801,12-12-2016,14:10:01,92.1694579,52,30.3,102,239.77,12.37,06:48:00,17:45:00
18274,1475179820,29-09-2016,10:10:20,881.6399476,62,30.47,49,61.93,7.87,06:13:00,18:13:00
18275,1477723518,28-10-2016,20:45:18,4.016384356,44,30.43,55,103.18,9,06:22:00,17:51:00
18276,1475658323,04-10-2016,23:05:23,-1.931476156,50,30.47,99,173.1,5.62,06:14:00,18:08:00
18277,1481999717,17-12-2016,08:35:17,57.55729351,44,30.3,98,107.8,2.25,06:51:00,17:47:00
18278,1475952918,08-10-2016,08:55:18,541.0504262,,30.43,79,133.25,0,06:15:00,18:05:00
18279,1477998918,01-11-2016,01:15:18,-1.631330059,48,30.46,49,91.62,,06:24:00,17:48:00
18280,1479431420,17-11-2016,15:10:20,432.1243913,59,30.41,44,33.33,10.12,06:32:00,17:43:00
18281,1483074602,29-12-2016,19:10:02,10.33219701,45,,101,161.34,2.25,06:56:00,17:53:00
18282,1480315820,27-11-2016,20:50:20,3.051745716,47,30.48,50,80.6,9,06:38:00,17:42:00
18283,1473921608,14-09-2016,20:40:08,0.034000771,51,30.46,100,144.3,4.5,06:10:00,18:26:00
18284,1475549427,03-10-2016,16:50:27,75.93676871,53,30.42,102,58.98,6.75,06:14:00,18:09:00
18285,1479015902,12-11-2016,19:45:02,-8.557190673,51,30.48,57,157.42,4.5,06:30:00,17:44:00
18286,1476356723,13-10-2016,01:05:23,12.15929977,51,30.47,44,161.62,10.12,06:17:00,18:01:00
18287,1481795703,14-12-2016,23:55:03,10.0973781,41,30.26,50,192.01,10.12,06:49:00,17:46:00
18288,1476032421,09-10-2016,07:00:21,32.9272817,49,30.41,77,189.36,10.12,06:16:00,18:04:00
18289,1481673601,13-12-2016,14:00:01,958.1249827,52,30.28,93,308.48,13.5,06:48:00,17:45:00
18290,1476625521,16-10-2016,03:45:21,-2.996549432,50,,24,168.97,6.75,06:18:00,17:59:00
